name,period,annual_drag,size_controlled,purpose,start,end,observations,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,beta,correlation,excess_cagr,annualized_mean_excess_vs_benchmark,monthly_positive_rate,worst_year,worst_year_return,best_year,best_year_return
top2_value_top2_profit,rebound2009,0.005,False,"neighborhood falsification, not choosing the highest return",2009-01-31,2009-12-31,12,0.6989709449159174,0.3642013026409921,1.6506034612801646,3.3988148183492584,-0.21180707055438064,3.300035938774099,1.5450523897692825,0.9403450394156004,0.41397839712352513,0.32571900899593775,0.6666666666666666,2009,0.6989709449159174,2009,0.6989709449159174
top2_value_top2_profit,covid2020,0.005,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2020-12-31,12,0.0025217411718796434,0.41132770591606493,0.1963994223982303,0.27757274398926934,-0.36361539066341897,0.0069351882143346795,1.365536797052938,0.91508673665033,-0.23689952642190182,-0.16594156617245837,0.6666666666666666,2020,0.0025217411718796434,2020,0.0025217411718796434
top2_value_top2_profit,inflation2022,0.005,False,"neighborhood falsification, not choosing the highest return",2022-01-31,2022-12-31,12,-0.11453677331150924,0.3156440666011394,-0.2827543690290857,-0.3971551620135339,-0.20121513269317604,-0.5692254443216319,1.2309580769990445,0.9043432197946698,0.0854319989648028,0.12110549687638639,0.4166666666666667,2022,-0.11453677331150924,2022,-0.11453677331150924
top2_value_top2_profit,2023_2025,0.005,False,"neighborhood falsification, not choosing the highest return",2023-01-31,2025-12-31,36,0.20270854497041735,0.18578229007758595,0.8375356563775073,1.5142295229162037,-0.20715535603169488,0.9785339315069548,0.9557476030728589,0.6499828878431753,-0.02624159642622481,-0.013038277660407327,0.5555555555555556,2023,0.1356943547049001,2025,0.253027255744698
top2_value_top2_profit,full,0.03,False,"neighborhood falsification, not choosing the highest return",1964-01-31,2026-07-31,751,0.11208658868104093,0.2071116253069453,0.4081022059895833,0.6152954974734612,-0.6138100241068537,0.18260794753903953,1.0727752146764846,0.8011012196077969,0.005161032832367685,0.014223074821674682,0.59254327563249,2015,-0.361366240672247,2009,0.6562832327321018
top2_value_top2_profit,pre2000,0.03,False,"neighborhood falsification, not choosing the highest return",1964-01-31,1999-12-31,432,0.13464172452359957,0.1923113689061728,0.4323706947149148,0.6716957120147855,-0.6138100241068537,0.21935406597426435,1.0518623004822107,0.8357364775421974,0.010082263614299425,0.015565699431635233,0.5995370370370371,1973,-0.35476235798973044,1976,0.6220910085974924
top2_value_top2_profit,2000_2007,0.03,False,"neighborhood falsification, not choosing the highest return",2000-01-31,2007-12-31,96,0.13287375270442614,0.18052404716492446,0.6072897310259802,0.9224743596159333,-0.2994532885139525,0.4437211338162851,0.8324786988571742,0.6615385861365003,0.11283061409992778,0.11155430789226126,0.6458333333333334,2002,-0.06800995340610283,2003,0.4470136039943655
top2_value_top2_profit,2008_2009,0.03,False,"neighborhood falsification, not choosing the highest return",2008-01-31,2009-12-31,24,0.0357062498506846,0.3678518722999417,0.2574877602448878,0.3665168651671695,-0.5308096694832107,0.06726751960914301,1.4246555432055432,0.92569910022066,0.13395755608383086,0.1779411391011929,0.5416666666666666,2008,-0.35235265636884405,2009,0.6562832327321018
top2_value_top2_profit,2010_2019,0.03,False,"neighborhood falsification, not choosing the highest return",2010-01-31,2019-12-31,120,0.027552671909572224,0.20850530067532552,0.20940435819377604,0.3053074718814286,-0.5412191311864385,0.05090853283248207,1.3133129942200672,0.8157374480093861,-0.1073182118875855,-0.08670987734313665,0.5416666666666666,2015,-0.361366240672247,2013,0.3535854813234054
top2_value_top2_profit,2020_onward,0.03,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2026-07-31,79,0.12259143564103825,0.24732286981124557,0.4839223213119621,0.7307226414657493,-0.3676510070269252,0.3334451240386788,1.0430369296307536,0.7420942232262506,-0.026416369976086873,-0.007816057953139851,0.5822784810126582,2022,-0.1367845930775513,2021,0.3839044476286675
top2_value_top2_profit,dotcom,0.03,False,"neighborhood falsification, not choosing the highest return",2000-01-31,2002-12-31,36,0.04906306039622632,0.236560300675356,0.16414925147735343,0.2301411904857642,-0.2994532885139525,0.1638421158762473,0.7711246686838386,0.6372975480605197,0.19762634827911185,0.21693578060930935,0.6388888888888888,2002,-0.06800995340610283,2000,0.15940209724034138
top2_value_top2_profit,gfc,0.03,False,"neighborhood falsification, not choosing the highest return",2008-01-31,2008-12-31,12,-0.35235265636884405,0.3321795947065882,-1.160174992570917,-1.207556448439315,-0.42005158465834325,-0.8388318702700208,1.3459480226065614,0.8840858305387378,0.014841567358589991,0.05685797373168666,0.4166666666666667,2008,-0.35235265636884405,2008,-0.35235265636884405
top2_value_top2_profit,rebound2009,0.03,False,"neighborhood falsification, not choosing the highest return",2009-01-31,2009-12-31,12,0.6562832327321018,0.36342981185945283,1.5806369590259488,3.1861081649236263,-0.2151428056018626,3.0504540037773866,1.5417787531414222,0.9403450394156005,0.3712906849397095,0.29902430447069916,0.6666666666666666,2009,0.6562832327321018,2009,0.6562832327321018
top2_value_top2_profit,covid2020,0.03,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2020-12-31,12,-0.022667247299774207,0.410456386865296,0.13463792797418198,0.18827605875903253,-0.3676510070269252,-0.06165425054340774,1.3626538207631145,0.91508673665033,-0.26208851489355567,-0.19154246397023433,0.6666666666666666,2020,-0.022667247299774207,2020,-0.022667247299774207
top2_value_top2_profit,inflation2022,0.03,False,"neighborhood falsification, not choosing the highest return",2022-01-31,2022-12-31,12,-0.1367845930775513,0.3149754350342985,-0.36361721730447377,-0.500242297155739,-0.21631538875873457,-0.632338706286462,1.228345145151305,0.9043432197946698,0.06318417919876074,0.09584504433620811,0.4166666666666667,2022,-0.1367845930775513,2022,-0.1367845930775513
top2_value_top2_profit,2023_2025,0.03,False,"neighborhood falsification, not choosing the highest return",2023-01-31,2025-12-31,36,0.17248973730784534,0.18538874583947154,0.6997450015106657,1.217325636987081,-0.21385199886774064,0.8065846390078575,0.9537215864379316,0.6499828878431748,-0.05646040408879682,-0.03888703088029207,0.5555555555555556,2023,0.10715932066709,2025,0.22154415886669132
top3_value_top3_profit,full,0.005,False,"neighborhood falsification, not choosing the highest return",1964-01-31,2026-07-31,751,0.13830099918992156,0.17506731325214933,0.5818048626966054,0.88511112073351,-0.5262648456870715,0.26279733545447254,0.9845820736437871,0.869514919880198,0.03137544334124831,0.03162329429805352,0.6351531291611185,2008,-0.3470764143825972,1976,0.5675701332705989
top3_value_top3_profit,pre2000,0.005,False,"neighborhood falsification, not choosing the highest return",1964-01-31,1999-12-31,432,0.1593143529642418,0.16396430072157733,0.608804326352152,0.9607583468360071,-0.40260577082283944,0.39570807104587097,0.9724705242937682,0.9060723565046039,0.034754892054941644,0.03237079360428355,0.6296296296296297,1969,-0.2591999939098657,1976,0.5675701332705989
